legal_entity_id,legal_entity_name,legal_entity_edrpou,care_type,property_type,legal_entity_email,legal_entity_phone,legal_entity_owner_name,registration_area,registration_settlement,registration_address,lat,lng
65c3ccbd-26f9-42a7-8f0d-60de4c8ffbf6,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""КЛІНІКА СВІЙ ЛІКАР""",38171169,Первинна,Приватна (без ФОП),klinikasviylikar@ukr.net,"+380678190099, +380678180099",Стасюк Галина Євгенівна,ХМЕЛЬНИЦЬКА,ХМЕЛЬНИЦЬКИЙ,"Україна, 29000, Хмельницька обл., місто Хмельницький, ВУЛИЦЯ КУРЧАТОВА, будинок 8",49.439956,26.9479893
65f3e951-bb8c-44aa-909a-e2dc458428d3,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ № 2"" СУМСЬКОЇ МІСЬКОЇ РАДИ",42204729,Первинна,Комунальна,sumy_centr2@ukr.net,+380542788001,Івженко Ганна Іванівна,СУМСЬКА,СУМИ,"Україна, 40022, Сумська обл., місто Суми, ВУЛИЦЯ ПРИВОКЗАЛЬНА, будинок 3-А",50.926424,34.8110742
65f9816d-545e-41f1-8261-cb4c5eb638c8,ДОРОШЕНКО ОЛЕГ ОЛЕКСАНДРОВИЧ,ФОП,Первинна,ФОП,pulmooleg@gmail.com,"+380952746385, +380952746385",Дорошенко Олег Олександрович,ДНІПРОПЕТРОВСЬКА,КРИВИЙ РІГ,"Україна, 50006, Дніпропетровська обл., місто Кривий Ріг, вул.Гурова Вадима, будинок 5, квартира 39",47.8953352,33.3970306
660556a9-99c0-4fb2-8e1b-f66cf0b1dc15,"Комунальне некомерційне підприємство ""Підкамінська міська лікарня"" Підкамінської селищної ради",44018588,Первинна,Комунальна,pidkaminlikar75@gmail.com,+380931500188,Микитюк Ірина Ярославівна,ЛЬВІВСЬКА,ПІДКАМІНЬ,"Україна, 80670, Львівська обл., Золочівський р-н, селище міського типу Підкамінь, вул.Незалежності, будинок 75",49.9424223,25.3225884
6619855c-a0c3-4a11-bba3-77f70bb65909,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО МАРІУПОЛЬСЬКОЇ МІСЬКОЇ РАДИ ""МАРІУПОЛЬСЬКА МІСЬКА ЛІКАРНЯ №1""",01990683,Спеціалізована,Комунальна,gb1mar@ukr.net,+380963517937,Мамаєва Лариса Григорівна,ДОНЕЦЬКА,МАРІУПОЛЬ,"Україна, 87504, Донецька обл., місто Маріуполь, ВУЛИЦЯ РАДІНА М.В., будинок 2",47.1379984,37.6018945
66333186-9abd-40eb-a372-c4a8427c5c9b,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ПОЛІКЛІНІКА ""ГРАВІТОН"" ЧЕРНІВЕЦЬКОЇ МІСЬКОЇ РАДИ",25074063,Первинна,Комунальна,mkmu_prof@ukr.net,+380372261930,0,ЧЕРНІВЕЦЬКА,ЧЕРНІВЦІ,"Україна, 58023, Чернівецька обл., місто Чернівці, вул.Руська, будинок 279",48.27131,25.997746
664eb68a-27a4-442e-a489-ae63877ef8f2,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ОВРУЦЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ """,38796636,Первинна,Комунальна,ovruch.cpmsd@ukr.net,"+380674108903, +380414842261",Шевчук Олександр Іванович,ЖИТОМИРСЬКА,ОВРУЧ,"Україна, 11101, Житомирська обл., Коростенський р-н, місто Овруч, вул.Шевченка Тараса, будинок 41-В",51.3235045,28.8001014
665f426d-920d-497d-be55-b94560324886,ВІЙСЬКОВА ЧАСТИНА А2923,14303595,Спеціалізована,Державна,medchast@ukr.net,"+380981123346, +380459794389",Кіх Андрій Юрійович,КИЇВСЬКА,ІРПІНЬ(З),"Україна, 08203, Київська обл., місто Ірпінь(з), вул.11 Лінія, будинок 1",50.51875,30.239783
6678db33-520b-419b-ac0d-72023be24aee,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ОСТРОЗЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИЧНОЇ ДОПОМОГИ"" ОСТРОЗЬКОЇ МІСЬКОЇ РАДИ РІВНЕНСЬКОГО РАЙОНУ РІВНЕНСЬКОЇ ОБЛАСТІ",38543370,Первинна,Комунальна,ostrog.rcpmd@gmail.com,+380365423860,Стратюк Олександр Анатолійович,РІВНЕНСЬКА,ОСТРОГ,"Україна, 35800, Рівненська обл., Рівненський р-н, місто Острог, вул.Татарська, будинок 185",50.3626421,26.5131116
667c1885-9575-4a5f-8dbb-b050a05a9972,ШАПОВАЛ ТЕТЯНА МИХАЙЛІВНА,ФОП,Первинна,ФОП,taniadoc777@gmail.com,+380979605559,Шаповал Тетяна Михайлівна,ОДЕСЬКА,ОДЕСА,"Україна, 65031, Одеська обл., місто Одеса, вул.Ядова Сергія, будинок 16-А, квартира 68",46.4899359,30.6929587
667f6262-4d2d-4cae-b460-264793053a9c,"Комунальне некомерційне підприємство ""Розівський центр первинної медико-санітарної допомоги"" Розівської селищної ради Пологівського району Запорізької області",38070116,Первинна,Комунальна,roz_centr@ukr.net,+380993569467,Яловець Олександр Іванович,ЗАПОРІЗЬКА,РОЗІВКА,"Україна, 70302, Запорізька обл., Пологівський р-н, селище міського типу Розівка, вул.Центральна, будинок 122",47.3903089,37.0710228
66a1d2b9-d7b5-4efa-a65f-2b9e2ca24286,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ КРИВОРІЗЬКОЇ СІЛЬСЬКОЇ РАДИ""",37802778,Первинна,Комунальна,raysdrav@ukr.net,+380990096710,Ніколаєва Світлана Леонідівна,ДОНЕЦЬКА,ДОБРОПІЛЛЯ,"Україна, 85032, Донецька обл., Покровський р-н, село Добропілля, вул.Шкільна, будинок 1А",48.4691324,37.0871224
66a40717-83ec-4312-ac1e-cac5b4fd0786,ПОДПЕРИГОРА ІННА ВАСИЛІВНА,ФОП,Первинна,ФОП,i.podperygora@homedoctor.in.ua,+380963955669,ПОДПЕРИГОРА ІННА ВАСИЛІВНА,ОДЕСЬКА,ОДЕСА,"Україна, 65020, Одеська обл., місто Одеса, вул. Тираспольська, будинок 25, квартира 3",46.47642,30.7403991
66b21cca-05a5-4e8a-be27-99fd4cbc95b2,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЛЮБАРСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" ЛЮБАРСЬКОЇ СЕЛИЩНОЇ РАДИ ЖИТОМИРСЬКОЇ ОБЛАСТІ",42161921,Первинна,Комунальна,lubarcpmsd@gmail.com,+380973493398,Вінічук Володимир Ростиславович,ЖИТОМИРСЬКА,ЛЮБАР,"Україна, 13100, Житомирська обл., Житомирський р-н, селище міського типу Любар, вул.Незалежності, будинок 38",49.9258853,27.7489568
66cb91cd-cb63-4f1f-9f5c-2f50d2622a4a,"Комунальне некомерційне підприємство ""Бериславський центр первинної медико-санітарної допомоги"" Бериславської міської ради",38366849,Первинна,Комунальна,kzbrcpmsd@ukr.net,"+380554673502, +380554673502",Абрамов Ігор Федорович,ХЕРСОНСЬКА,БЕРИСЛАВ,"Україна, 74303, Херсонська обл., Бериславський р-н, місто Берислав, ВУЛИЦЯ 1 ТРАВНЯ, будинок 124",46.8295426,33.4001728
66e1dfff-0230-487a-8416-beb8b1bf78f9,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ДУНАЄВЕЦЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" ДУНАЄВЕЦЬКОЇ МІСЬКОЇ РАДИ",38481743,Первинна,Комунальна,dun.rcpmsd@ukr.net,+380385831850,Бойко Леся Василівна,ХМЕЛЬНИЦЬКА,ДУНАЇВЦІ,"Україна, 32400, Хмельницька обл., Кам'янець-Подільський р-н, місто Дунаївці, вул.Соборна, будинок 7/7",48.8849162,26.8620975
66e7dd8d-d055-486d-9b39-99e7acec8639,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ МЕДИЧНЕ ПІДПРИЄМСТВО ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ № 2"" М.КРЕМЕНЧУКА",38742851,Первинна,Комунальна,centermed2@ukr.net,+380672159907,Мазур Андрій Станіславович,ПОЛТАВСЬКА,КРЕМЕНЧУК,"Україна, 39625, Полтавська обл., місто Кременчук, вул.Бончука лікаря, будинок 9",49.0239419,33.46189
66fe35db-5ad4-4b79-a6b9-5f0930d9837b,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""МЕДИЧНИЙ ЦЕНТР БОРЩАГІВСЬКОЇ СІЛЬСЬКОЇ РАДИ"" БУЧАНСЬКОГО РАЙОНУ КИЇВСЬКОЇ ОБЛАСТІ",44464275,Первинна,Комунальна,mcbsr@ukr.net,+380681601119,Юрченко Людмила Миколаївна,КИЇВСЬКА,ПЕТРОПАВЛІВСЬКА БОРЩАГІВКА,"Україна, 08130, Київська обл., Бучанський р-н, село Петропавлівська Борщагівка, вул.Шкільна, будинок 23",50.4378857,30.3384675
67067a84-f071-44b5-8c40-691676f32395,РАЦ ТЕТЯНА ЙОСИПІВНА,ФОП,Первинна,ФОП,tetyana.raczt59@gmail.com,+380978942245,Рац Тетяна Йосипівна,ЗАКАРПАТСЬКА,ХУСТ(ПН),"Україна, 90400, Закарпатська обл., місто Хуст(пн), ВУЛИЦЯ Б.ХМЕЛЬНИЦЬКОГО, будинок 12, квартира 3",48.1766094,23.295417
671ca057-3c6c-4ca9-8caf-34204a2dfaf2,ШЕРЕМЕТА АЛЛА ВІТАЛІЇВНА,ФОП,Первинна,ФОП,vtltqhfkkf@ukr.net,+380977665288,Шеремета Алла Віталіївна,ВІННИЦЬКА,ВІННИЦЯ,"Україна, 21029, Вінницька обл., Вінницький р-н, місто Вінниця, Хмельницьке шосе, будинок 124, квартира 27",49.2365609,28.4134997
6758a1ac-3ad8-4523-a012-e1c52e264379,Мазур Руслана Ярославівна,ФОП,Первинна,ФОП,ruslana.mazur@ukr.net,+380677790902,Мазур Руслана Ярославівна,ЛЬВІВСЬКА,ЛЬВІВ,"Україна, 79049, Львівська обл., місто Львів, вул.Трильовського К., будинок 16, квартира 4",49.8595255,24.0286915
675c92c6-c1dc-4d29-8d99-92cbad55505e,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЦЕНТР ПЕРВИННОЇ МЕДИЧНОЇ (МЕДИКО-САНІТАРНОЇ) ДОПОМОГИ"" БЕРЕЖАНСЬКОЇ МІСЬКОЇ РАДИ",38447215,Первинна,Комунальна,bcpmsd@gmail.com,+380963337603,Цапок Віктор Степанович,ТЕРНОПІЛЬСЬКА,БЕРЕЖАНИ(ПН),"Україна, 47501, Тернопільська обл., місто Бережани(пн), ВУЛИЦЯ СТЕПАНА БАНДЕРИ , будинок 21",49.4460987,24.9340382
67ea0994-6455-4c5d-8e05-086ddfaea8a0,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""ДНІПРОПЕТРОВСЬКЕ ОБЛАСНЕ КЛІНІЧНЕ ЛІКУВАЛЬНО-ПРОФІЛАКТИЧНЕ ОБ'ЄДНАННЯ ""ФТИЗІАТРІЯ"" ДНІПРОПЕТРОВСЬКОЇ ОБЛАСНОЇ РАДИ""",01985185,Спеціалізована,Комунальна,demchenkokv2021@gmail.com,+380958740158,0,ДНІПРОПЕТРОВСЬКА,ДНІПРО,"Україна, 49115, Дніпропетровська обл., місто Дніпро, ВУЛИЦЯ БЕХТЕРЕВА, будинок 12",48.469718,35.1815935
67ee18b0-4b78-4f55-a68a-63a28d25b648,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ХМІЛЬНИЦЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" ХМІЛЬНИЦЬКОЇ МІСЬКОЇ РАДИ",36905591,Первинна,Комунальна,hm-zpmsd@ukr.net,"+380680253509, +380433826227",Дубова Лариса Миколаївна,ВІННИЦЬКА,ХМІЛЬНИК,"Україна, 22000, Вінницька обл., Хмільницький р-н, місто Хмільник, вул.Чорновола В'ячеслава, будинок 64",49.5607378,27.9482879
684466c7-2512-4aad-872d-363dd41d5dca,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""РОГАТИНСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ""",41838805,Первинна,Комунальна,roh_cpmsa@ukr.net,+380679886028,Денисюк Віктор Миронович,ІВАНО-ФРАНКІВСЬКА,РОГАТИН,"Україна, 77000, Івано-Франківська обл., Рогатинський р-н, місто Рогатин, ВУЛИЦЯ ГАЛИЦЬКА, будинок 119А",49.4148849,24.6063085
687a62b3-ad6a-438d-af53-a745d6ee9768,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЯМПІЛЬСЬКА ЛІКАРНЯ"" ЯМПІЛЬСЬКОЇ СЕЛИЩНОЇ РАДИ",01981520,Первинна,Комунальна,yampol-crl@i.ua,+380967716719,Бойчунь Вадим Олександрович,СУМСЬКА,ЯМПІЛЬ,"Україна, 41200, Сумська обл., Ямпільський р-н, селище міського типу Ямпіль, ВУЛИЦЯ НЕЗАЛЕЖНА, будинок 38",51.9469387,33.7839971
68867a87-6529-4022-aa6c-d3d0a10967f1,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""КРЕМЕНЕЦЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" КРЕМЕНЕЦЬКОЇ МІСЬКОЇ РАДИ",38440115,Первинна,Комунальна,38440115@mail.gov.ua,+380354626984,Корнійчук Віталій Іванович,ТЕРНОПІЛЬСЬКА,КРЕМЕНЕЦЬ(ПН),"Україна, 47000, Тернопільська обл., місто Кременець(пн), ВУЛИЦЯ ГОРБАЧА, будинок 1",50.1162559,25.6930064
68b09dc9-f521-42d1-a43f-d93a92168bc3,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЛЬВІВСЬКЕ КЛІНІЧНЕ ТЕРИТОРІАЛЬНЕ МЕДИЧНЕ ОБ'ЄДНАННЯ АКУШЕРСТВА ТА ГІНЕКОЛОГІЇ""",44591929,Первинна,Комунальна,tmo3_lviv@ukr.net,+380322759131,Кобецька Леся Миколаївна,ЛЬВІВСЬКА,ЛЬВІВ,"Україна, 79014, Львівська обл., місто Львів, вул.Мечникова І., будинок 8",49.8366813,24.0535247
68cd8cc7-3a03-41cc-8822-0c99db10ee2d,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" БІЛОЗІРСЬКОЇ СІЛЬСЬКОЇ РАДИ ЧЕРКАСЬКОГО РАЙОНУ ЧЕРКАСЬКОЇ ОБЛАСТІ",40254427,Первинна,Комунальна,bilozirpmsd@ukr.net,+380472319324,Копилов Сергій Володимирович,ЧЕРКАСЬКА,БІЛОЗІР'Я,"Україна, 19635, Черкаська обл., Черкаський р-н, село Білозір'я, ВУЛИЦЯ ТКАЧЕНКА, будинок 35",49.297613,31.8983053
68d6c863-92e0-4c05-a08c-26e1574bc11f,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""БАХМАЦЬКИЙ МІСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ""  БАХМАЦЬКОЇ МІСЬКОЇ РАДИ ЧЕРНІГІВСЬКОЇ ОБЛАСТІ",38765198,Первинна,Комунальна,0979657596@ukr.net,"+380979657596, +380463531272",Петройтіс Вікторія Олександрівна,ЧЕРНІГІВСЬКА,БАХМАЧ,"Україна, 16500, Чернігівська обл., Ніжинський р-н, місто Бахмач, вул.Соборності, будинок 32",51.1820207,32.819526
6906b7ac-0996-4ca6-b816-e3f5b493c957,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""МІСЬКА ПОЛІКЛІНІКА №2"" ЧЕРНІВЕЦЬКОЇ МІСЬКОЇ РАДИ",30844172,Первинна,Комунальна,health_p2@ukr.net,+380372523301,Широкова Світлана Вікторівна,ЧЕРНІВЕЦЬКА,ЧЕРНІВЦІ,"Україна, 58002, Чернівецька обл., Чернівецький р-н, місто Чернівці, вул.Лесі Українки, будинок 11",48.291003,25.9295767
692f1f98-ee14-4ce4-85b2-4e2e5614557c,РОМАНЮК МАРИНА ВІКТОРІВНА,ФОП,Первинна,ФОП,romanjukfop@ukr.net,"+380978903180, +380978903180",РОМАНЮК МАРИНА ВІКТОРІВНА,ДНІПРОПЕТРОВСЬКА,КРИВИЙ РІГ,"Україна, 50071, Дніпропетровська обл., місто Кривий Ріг, вул.Кустанайська, будинок 6, квартира 51",47.8417044,33.3476075
6932948f-836a-42fb-9c00-7f6f87973654,Москаленко Алла Олексіївна,ФОП,Первинна,ФОП,moskalenko.alla.alekseevna@gmail.com,+380962097221,Москаленко Алла Олексіївна,ЗАПОРІЗЬКА,ВЕЛИКА ЗНАМ'ЯНКА(З),"Україна, 71311, Запорізька обл., Кам'янсько-Дніпровський р-н, село Велика Знам'янка(з), вулиця Українська, будинок 98",47.4341848,34.3440716
6937a4c8-f5ea-4ff1-b697-81bd29afefef,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЧЕРНЯТИНСЬКА ГОЛОВНА АМБУЛАТОРІЯ ЗАГАЛЬНОЇ ПРАКТИКИ СІМЕЙНОЇ МЕДИЦИНИ"" СЕВЕРИНІВСЬКОЇ СІЛЬСЬКОЇ РАДИ",41164790,Первинна,Комунальна,chernyatin_azpsm@i.ua,"+380677503259, +380677503259",Чепелюк Інна Павлівна,ВІННИЦЬКА,ЧЕРНЯТИН,"Україна, 23124, Вінницька обл., Жмеринський р-н, село Чернятин, ВУЛИЦЯ МИРУ, будинок 2-А",49.0471128,27.9221928
69b448be-f336-4d20-95da-5f86f874f123,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО СУМСЬКОЇ ОБЛАСНОЇ РАДИ ""СУМСЬКА ОБЛАСНА КЛІНІЧНА ЛІКАРНЯ""",02000381,Спеціалізована,Комунальна,soklsumy@ukr.net,+380542665801,Горох Володимир Васильович,СУМСЬКА,СУМИ,"Україна, 40022, Сумська обл., місто Суми, вул.Троїцька, будинок 48",50.9235331,34.8175277
69d0d616-b581-407f-959b-ea7fef4c2d2e,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""МІСЬКА ЛІКАРНЯ №4"" ЧЕРНІВЕЦЬКОЇ МІСЬКОЇ РАДИ",02005778,Спеціалізована,Комунальна,likarnya4@ukr.net,+380372560206,0,ЧЕРНІВЕЦЬКА,ЧЕРНІВЦІ,"Україна, 58025, Чернівецька обл., місто Чернівці, ВУЛИЦЯ ПІДКОВИ ІВАНА, будинок 14",48.3513416,25.9582654
69d633dc-86eb-4ebf-97e8-fe2132293b93,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ЕКСПЕРТ-МЕД""",42850472,Первинна,Приватна (без ФОП),expert-med@ukr.net,"+380982382020, +380442382020",Клокун Олена Анатоліївна,М.КИЇВ,КИЇВ,"Україна, 04070, місто Київ, ВУЛИЦЯ ЩЕКАВИЦЬКА, будинок 42/48, нежиле приміщення 38 В ЛІТ.А",50.4333442,30.3746429
69e1966d-956a-44a3-856e-3ae641f2a6ec,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «ХЕППІ НЕЙШН»,43920786,Первинна,Приватна (без ФОП),pulse.pervynka@gmail.com,+380502229114,Штиль Юрій Васильович,ЖИТОМИРСЬКА,МАЛА ГЛУМЧА,"Україна, 11223, Житомирська обл., Звягельський р-н, село Мала Глумча, вул.Мирна, будинок 4",50.4967006,30.4262978
69ff5d17-a6d8-4dee-a2db-dd4d751a2ec4,КОМАР ОКСАНА ОЛЕКСАНДРІВНА,ФОП,Первинна,ФОП,oksanakom73@meta.ua,+380974515592,Комар Оксана Олександрівна,ТЕРНОПІЛЬСЬКА,ІВАНЕ-ПУСТЕ,"Україна, 48748, Тернопільська обл., Чортківський р-н, село Іване-Пусте, вул.Зелена, будинок 45",48.6416227,26.1828792
6a1e8b3a-58bb-46c1-a2df-217fc4337651,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ТАРАС-ВОЛИНЬ""",34572255,Первинна,Приватна (без ФОП),n.masalova@blagomed.com.ua,+380332770810,Масальова Наталія Володимирівна,ВОЛИНСЬКА,ЛУЦЬК,"Україна, 43000, Волинська обл., місто Луцьк, ПРОСПЕКТ ВОЛІ, будинок 17А",50.7467827,25.3329679
6a61d1f8-9d21-4617-8955-3001f6480acc,СТРЕЖАК  МАРИНА  ВАСИЛІВНА,ФОП,Первинна,ФОП,white-room@ukr.net,+380951020700,Стрежак Марина Василівна,ЧЕРНІВЕЦЬКА,ЧЕРНІВЦІ(З),"Україна, 58025, Чернівецька обл., місто Чернівці(з), пров.Ярослава Мудрого 1, будинок 22 а ",48.2789854,25.9451854
6a7d5a3f-d1c4-4475-9462-051d3f6d07b5,ПРАЙС РЕНАТА РОМАНІВНА,ФОП,Первинна,ФОП,pricerenata970@gmail.com,+380669141977,Прайс Рената Романівна,ІВАНО-ФРАНКІВСЬКА,КОЛОМИЯ,"Україна, 78200, Івано-Франківська обл., місто Коломия, ВУЛИЦЯ СОТНІ СПАРТАНА, будинок 7",48.5304917,25.0412054
6a82ffc9-6820-41d7-9ddb-bac4f5bf4653,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""МІСЬКА ПОЛІКЛІНІКА № 5"" ХАРКІВСЬКОЇ МІСЬКОЇ РАДИ",32149096,Первинна,Комунальна,vvvoroshchuk@ukr.net,+380577255250,Ворощук Сергій Васильович,ХАРКІВСЬКА,ХАРКІВ,"Україна, 61060, Харківська обл., місто Харків, ВУЛИЦЯ ОЛІМПІЙСЬКА, будинок 3",49.9607155,36.3082572
6adf6632-b3f2-4f90-9a50-9503d7a3b59e,"Комунальне некомерційне підприємство ""Тлумацький центр первинної медичної допомоги"" Тлумацької міської ради Івано-Франківського району Івано-Франківської області",41394939,Первинна,Комунальна,tlumach_cpmd@ukr.net,+380347922586,Мельник Оксана Володимирівна,ІВАНО-ФРАНКІВСЬКА,ТЛУМАЧ,"Україна, 78000, Івано-Франківська обл., Івано-Франківський р-н, місто Тлумач, вул.Винниченка, будинок 84",48.8702997,24.9941214
6af57616-875f-4011-8560-86ce22b5b1d6,Правник Михайло Васильович,ФОП,Первинна,ФОП,medfamily28@gmail.com,+380938606060,Правник Михайло Васильович,РІВНЕНСЬКА,БЕРЕСТЯ(З),"Україна, 34109, Рівненська обл., Дубровицький р-н, село Берестя(з), вул.Набережна, будинок 24",51.527535,26.5392888
6afb7533-9515-4617-a9df-059ad2483aa5,БИЧИК АНЖЕЛІКА ВАСИЛІВНА,ФОП,Первинна,ФОП,anjelika.buchuk@ukr.net,+380671110432,Бичик Анжеліка Василівна,ВІННИЦЬКА,ВІННИЦЯ,"Україна, 21000, Вінницька обл., місто Вінниця, ВУЛИЦЯ Р.СКАЛЕЦЬКОГО, будинок 64",49.2199478,28.4525803
6b10c1e7-1ca7-4cda-bf82-85b9c2f429c1,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""ХМЕЛЬНИЦЬКИЙ МІСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ №2"" ХМЕЛЬНИЦЬКОЇ МІСЬКОЇ РАДИ",40887956,Первинна,Комунальна,hmmcpmsd2@ukr.net,+380382794898,Головко Людмила Леонтіївна,ХМЕЛЬНИЦЬКА,ХМЕЛЬНИЦЬКИЙ,"Україна, 29013, Хмельницька обл., місто Хмельницький, ВУЛИЦЯ ПОДІЛЬСЬКА, будинок 54",49.4258042,26.9851465
6b403bf6-115f-480c-a53d-6fbb755c1d11,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ГОРОДОЦЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" ГОРОДОЦЬКОЇ МІСЬКОЇ РАДИ ЛЬВІВСЬКОЇ ОБЛАСТІ",40626575,Первинна,Комунальна,cpmsd2016@ukr.net,+380323132102,Трач Тарас Зеновійович,ЛЬВІВСЬКА,ГОРОДОК,"Україна, 81500, Львівська обл., Львівський р-н, місто Городок, вул.Львівська, будинок 3",49.7821352,23.6611306
6b700e7d-0031-4062-b585-a673ce45f328,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЗГУРІВСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" ЗГУРІВСЬКОЇ СЕЛИЩНОЇ РАДИ КИЇВСЬКОЇ ОБЛАСТІ",38043234,Первинна,Комунальна,lydadudka@gmail.com,+380457050576,0,КИЇВСЬКА,ЗГУРІВКА,"Україна, 07601, Київська обл., Згурівський р-н, селище міського типу Згурівка, ВУЛИЦЯ ЗАЛІЗНИЧНА, будинок 7",50.4837972,31.7917805
6ba2927b-40f3-4777-9f2f-f9e8b8f621f7,"Комунальне некомерційне підприємство Яворівської міської ради Львівської області ""Яворівська центральна районна лікарня""",22398210,Первинна,Комунальна,javoriv_hospital@ukr.net,+380325923058,Маринець Ірина Іванівна,ЛЬВІВСЬКА,ЯВОРІВ,"Україна, 81000, Львівська обл., Яворівський р-н, місто Яворів, ВУЛИЦЯ ЛОЗИНСЬКОГО, будинок 4",49.9416106,23.388372
6bab4e8a-3ecf-4983-8dac-7012359e4e38,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО "" ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" ВЕЛИКОДИМЕРСЬКОЇ СЕЛИЩНОЇ РАДИ БРОВАРСЬКОГО РАЙОНУ КИЇВСЬКОЇ ОБЛАСТІ",39002969,Первинна,Комунальна,brovarraycentrpmsd@ukr.net,+380459467388,Рябченко Юлія Аврамівна,КИЇВСЬКА,ВЕЛИКА ДИМЕРКА,"Україна, 07442, Київська обл., Броварський р-н, селище міського типу Велика Димерка, вул.Соборна, будинок 15А",50.5113172,30.7656228
